"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72586699999","1995-05-19","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  59.5","14","  34.6","14","9999.9"," 0","999.9"," 0"," 62.1","14","  9.7","14"," 15.0","999.9","  68.9","*","  45.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-05-20","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  64.2","15","  36.0","15","9999.9"," 0","999.9"," 0"," 54.7","15","  6.0","15"," 11.8","999.9","  74.8","*","  48.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-05-21","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  65.4","13","  40.6","13","9999.9"," 0","999.9"," 0"," 50.0","13","  6.7","13"," 15.0","999.9","  73.9","*","  52.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-05-22","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  59.5","15","  42.4","14","9999.9"," 0","999.9"," 0"," 43.7","15","  7.1","14"," 11.8","999.9","  72.0","*","  50.9","*"," 0.00","A","999.9","000000"
"72586699999","1995-05-23","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  54.0","14","  40.2","13","9999.9"," 0","999.9"," 0"," 35.6","14","  9.4","13"," 19.8","999.9","  63.0","*","  43.9","*","99.99"," ","999.9","110000"
"72586699999","1995-05-24","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  52.2","17","  39.6","16","9999.9"," 0","999.9"," 0"," 44.4","17"," 11.0","16"," 17.9","999.9","  59.9","*","  45.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-05-25","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  53.4","16","  42.4","15","9999.9"," 0","999.9"," 0"," 25.2","15","  7.2","15"," 17.9","999.9","  61.9","*","  46.9","*"," 0.00","H","999.9","010000"
"72586699999","1995-05-26","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  55.7","13","  36.2","13","9999.9"," 0","999.9"," 0"," 37.7","13"," 15.4","13"," 23.9"," 24.9","  63.0","*","  47.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-05-27","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  53.9","18","  36.1","17","9999.9"," 0","999.9"," 0"," 47.5","18","  7.6","18"," 15.0","999.9","  63.9","*","  41.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-05-28","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  59.6","11","  38.4","11","9999.9"," 0","999.9"," 0"," 57.3","11","  6.4","11","  9.9","999.9","  70.9","*","  43.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-05-29","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  63.1","14","  40.2","13","9999.9"," 0","999.9"," 0"," 57.1","14","  6.4","13","  9.9","999.9","  77.0","*","  45.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-05-30","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  68.1","13","  41.3","12","9999.9"," 0","999.9"," 0"," 48.5","13","  9.6","12"," 17.9","999.9","  79.0","*","  52.9","*"," 0.00","A","999.9","000000"
"72586699999","1995-05-31","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  68.4","18","  45.6","17","9999.9"," 0","999.9"," 0"," 44.4","18","  8.2","17"," 15.0","999.9","  77.9","*","  55.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-01","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  64.5","16","  49.4","15","9999.9"," 0","999.9"," 0"," 45.0","16","  7.9","16"," 25.8","999.9","  74.8","*","  47.8","*"," 0.00","H","999.9","010010"
"72586699999","1995-06-02","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  62.0","17","  51.0","17","9999.9"," 0","999.9"," 0"," 37.4","17","  5.8","17"," 12.8","999.9","  73.9","*","  52.9","*"," 0.00","H","999.9","010000"
"72586699999","1995-06-03","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  60.3","16","  52.7","16","9999.9"," 0","999.9"," 0"," 23.1","16","  8.9","16"," 17.9","999.9","  68.0","*","  54.0","*"," 0.00","H","999.9","010000"
"72586699999","1995-06-04","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  63.5","13","  47.5","13","9999.9"," 0","999.9"," 0"," 44.6","13"," 10.8","13"," 17.9","999.9","  75.9","*","  52.0","*"," 0.00","H","999.9","010000"
"72586699999","1995-06-05","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  60.0","18","  46.3","17","9999.9"," 0","999.9"," 0"," 33.4","18"," 14.6","17"," 29.9"," 49.9","  75.9","*","  39.9","*"," 0.00","H","999.9","110010"
"72586699999","1995-06-06","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  43.0","17","  30.9","16","9999.9"," 0","999.9"," 0"," 44.4","16"," 16.1","16"," 19.8","999.9","  52.0","*","  34.0","*"," 0.00","H","999.9","110000"
"72586699999","1995-06-07","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  43.8","15","  34.3","15","9999.9"," 0","999.9"," 0"," 39.3","15","  7.2","15"," 16.9","999.9","  48.9","*","  32.0","*"," 0.00","H","999.9","110000"
"72586699999","1995-06-08","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  46.2","17","  43.5","16","9999.9"," 0","999.9"," 0"," 12.8","17","  7.8","17"," 12.8","999.9","  48.9","*","  43.9","*"," 0.00","H","999.9","110000"
"72586699999","1995-06-09","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  50.2","17","  45.3","16","9999.9"," 0","999.9"," 0"," 15.4","17","  7.9","17"," 15.9","999.9","  59.0","*","  45.9","*"," 0.00","H","999.9","010000"
"72586699999","1995-06-10","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  57.5","17","  43.6","17","9999.9"," 0","999.9"," 0"," 51.2","17","  7.9","17"," 12.8","999.9","  70.9","*","  41.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-11","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  66.7","10","  46.0","10","9999.9"," 0","999.9"," 0"," 61.0","10"," 10.8"," 9"," 19.8","999.9","  77.9","*","  55.9","*"," 0.00","A","999.9","000000"
"72586699999","1995-06-12","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  70.7","16","  47.9","15","9999.9"," 0","999.9"," 0"," 65.0","16","  7.7","16"," 10.9","999.9","  81.0","*","  52.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-13","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  70.4","15","  40.4","13","9999.9"," 0","999.9"," 0"," 47.3","15","  7.6","13"," 11.8","999.9","  79.9","*","  57.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-14","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  66.2","17","  44.9","15","9999.9"," 0","999.9"," 0"," 48.8","17","  5.8","16","  8.0","999.9","  73.9","*","  52.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-15","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  63.3","16","  44.1","13","9999.9"," 0","999.9"," 0"," 46.9","16","  7.7","15"," 12.8","999.9","  72.0","*","  45.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-16","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  62.4","18","  45.9","16","9999.9"," 0","999.9"," 0"," 35.8","18","  8.5","18"," 15.9","999.9","  73.9","*","  47.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-17","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  63.8","15","  37.7","15","9999.9"," 0","999.9"," 0"," 50.0","15"," 14.2","15"," 19.8"," 39.8","  73.9","*","  52.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-18","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  58.9","15","  47.2","14","9999.9"," 0","999.9"," 0"," 31.7","15"," 10.4","14"," 22.9","999.9","  65.8","*","  50.9","*"," 0.00","H","999.9","010010"
"72586699999","1995-06-19","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  52.3","14","  44.3","13","9999.9"," 0","999.9"," 0"," 32.9","14","  9.6","14"," 17.9","999.9","  63.0","*","  46.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-20","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  54.1","15","  34.5","13","9999.9"," 0","999.9"," 0"," 45.3","15"," 10.6","14"," 15.9","999.9","  61.9","*","  41.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-21","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  50.7","17","  39.6","15","9999.9"," 0","999.9"," 0"," 31.5","17","  9.8","16"," 15.0","999.9","  59.9","*","  45.0","*"," 0.00","H","999.9","010000"
"72586699999","1995-06-22","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  59.5","18","  43.5","16","9999.9"," 0","999.9"," 0"," 56.7","18","  7.8","18"," 15.0","999.9","  72.9","*","  46.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-23","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  65.3","17","  43.5","15","9999.9"," 0","999.9"," 0"," 55.3","17","  7.6","17"," 14.0","999.9","  77.9","*","  48.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-24","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  70.1","13","  41.5","12","9999.9"," 0","999.9"," 0"," 50.8","13","  6.1","13"," 11.8","999.9","  81.9","*","  52.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-25","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  74.7","14","  43.6","13","9999.9"," 0","999.9"," 0"," 53.2","14","  7.2","14"," 10.9","999.9","  86.0","*","  56.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-26","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.4","17","  43.9","15","9999.9"," 0","999.9"," 0"," 60.3","17","  5.3","16"," 15.0","999.9","  90.0","*","  57.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-27","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  70.7","15","  46.7","13","9999.9"," 0","999.9"," 0"," 39.0","15"," 12.4","14"," 44.9","999.9","  81.9","*","  55.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-06-28","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  68.2","18","  37.1","16","9999.9"," 0","999.9"," 0"," 43.3","18"," 10.9","17"," 15.0","999.9","  79.9","*","  52.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-29","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  64.8","17","  36.6","14","9999.9"," 0","999.9"," 0"," 23.2","17"," 14.1","15"," 19.8","999.9","  77.0","*","  52.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-06-30","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  69.1","16","  42.5","15","9999.9"," 0","999.9"," 0"," 22.5","16"," 10.5","16"," 15.0","999.9","  81.9","*","  52.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-01","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  73.3","12","  44.2","11","9999.9"," 0","999.9"," 0"," 35.0","12","  9.4","12"," 15.0","999.9","  81.9","*","  54.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-02","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  74.4","16","  44.2","15","9999.9"," 0","999.9"," 0"," 39.4","16"," 10.7","16"," 19.8","999.9","  84.9","*","  55.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-03","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  63.8","14","  45.8","13","9999.9"," 0","999.9"," 0"," 25.4","14"," 17.8","14"," 24.9"," 29.9","  72.0","*","  54.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-04","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  69.0","14","  40.7","13","9999.9"," 0","999.9"," 0"," 57.9","14"," 14.0","14"," 23.9","999.9","  77.9","*","  57.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-05","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  72.8","15","  42.0","14","9999.9"," 0","999.9"," 0"," 62.0","15","  7.2","15"," 11.8","999.9","  86.9","*","  54.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-06","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  78.5","15","  46.4","14","9999.9"," 0","999.9"," 0"," 58.0","15","  8.3","15"," 16.9","999.9","  90.9","*","  63.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-07","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.5","14","  45.6","14","9999.9"," 0","999.9"," 0"," 53.6","14","  8.8","14"," 35.0","999.9","  88.0","*","  57.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-08","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.0","16","  50.1","15","9999.9"," 0","999.9"," 0"," 61.9","16","  7.2","16"," 15.9","999.9","  91.9","*","  61.0","*"," 0.00","H","999.9","010010"
"72586699999","1995-07-09","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  80.3","12","  52.2","11","9999.9"," 0","999.9"," 0"," 47.9","12"," 11.4","12"," 24.9","999.9","  95.9","*","  61.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-10","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  72.3","14","  55.2","12","9999.9"," 0","999.9"," 0"," 38.9","14","  9.0","14"," 19.8","999.9","  88.9","*","  63.0","*"," 0.00","B","999.9","000010"
"72586699999","1995-07-11","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  72.2","16","  55.9","14","9999.9"," 0","999.9"," 0"," 36.3","16","  8.5","16"," 14.0","999.9","  82.9","*","  59.9","*"," 0.00","H","999.9","010010"
"72586699999","1995-07-12","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  70.3","18","  49.9","16","9999.9"," 0","999.9"," 0"," 45.6","18"," 11.9","17"," 35.0","999.9","  81.9","*","  56.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-13","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  61.6","16","  43.3","15","9999.9"," 0","999.9"," 0"," 58.1","16"," 10.5","16"," 22.0","999.9","  72.9","*","  45.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-14","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  66.5","15","  42.4","13","9999.9"," 0","999.9"," 0"," 55.3","15","  8.4","15"," 17.9","999.9","  79.0","*","  52.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-15","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  76.2","10","  41.2"," 9","9999.9"," 0","999.9"," 0"," 51.0","10","  7.3","10"," 11.8","999.9","  86.9","*","  54.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-16","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  73.7","11","  42.8","10","9999.9"," 0","999.9"," 0"," 49.1","11","  7.7","11"," 11.8","999.9","  86.9","*","  61.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-17","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  76.2","15","  43.5","13","9999.9"," 0","999.9"," 0"," 48.3","15","  9.0","15"," 11.8","999.9","  88.9","*","  61.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-18","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.6","16","  45.4","14","9999.9"," 0","999.9"," 0"," 28.1","16"," 10.4","15"," 15.0","999.9","  88.9","*","  63.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-19","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  76.9","15","  48.8","14","9999.9"," 0","999.9"," 0"," 32.7","15","  9.2","14"," 15.0","999.9","  88.0","*","  66.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-20","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  75.7","16","  48.1","14","9999.9"," 0","999.9"," 0"," 53.4","16","  8.4","14"," 15.9","999.9","  86.0","*","  59.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-21","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  75.1","14","  46.3","12","9999.9"," 0","999.9"," 0"," 52.9","14"," 10.5","14"," 15.0","999.9","  86.9","*","  61.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-22","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  75.4","16","  44.8","15","9999.9"," 0","999.9"," 0"," 46.3","16"," 11.8","16"," 19.8","999.9","  86.9","*","  61.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-23","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  75.2","11","  43.7","10","9999.9"," 0","999.9"," 0"," 39.1","11"," 13.2","11"," 19.8","999.9","  86.0","*","  59.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-07-24","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  79.2","14","  44.6","13","9999.9"," 0","999.9"," 0"," 47.1","14"," 11.0","14"," 17.9","999.9","  88.0","*","  63.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-07-25","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  80.6","14","  41.6","13","9999.9"," 0","999.9"," 0"," 55.0","14","  9.0","13"," 15.0","999.9","  90.0","*","  61.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-07-26","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  80.0","18","  32.5","16","9999.9"," 0","999.9"," 0"," 51.9","18"," 16.7","18"," 29.9","999.9","  90.9","*","  68.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-27","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  79.5","18","  40.5","16","9999.9"," 0","999.9"," 0"," 53.4","16","  9.1","18"," 12.8","999.9","  90.9","*","  65.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-07-28","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  84.6","17","  39.5","15","9999.9"," 0","999.9"," 0"," 57.1","17","  7.6","17"," 11.8","999.9","  97.9","*","  68.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-07-29","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  84.1","15","  47.4","13","9999.9"," 0","999.9"," 0"," 41.6","15","  9.8","15"," 19.8","999.9","  97.0","*","  70.0","*"," 0.00","H","999.9","010010"
"72586699999","1995-07-30","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  67.4"," 8","  32.9"," 8","9999.9"," 0","999.9"," 0"," 39.0"," 8"," 13.9"," 8","999.9","999.9","  73.9","*","  52.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-07-31","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  69.8","13","  33.5","13","9999.9"," 0","999.9"," 0"," 45.8","13","  9.0","13"," 12.8","999.9","  82.9","*","  47.8","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-01","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.5","12","  36.7","10","9999.9"," 0","999.9"," 0"," 31.7","12","  7.0","12","  9.9","999.9","  91.9","*","  52.0","*"," 0.00","A","999.9","000000"
"72586699999","1995-08-02","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.4","18","  37.0","16","9999.9"," 0","999.9"," 0"," 36.7","18","  9.7","17"," 15.9","999.9","  90.9","*","  63.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-03","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.5","14","  42.1","13","9999.9"," 0","999.9"," 0"," 37.9","14","  7.0","14"," 10.9","999.9","  91.9","*","  61.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-04","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.1","16","  42.6","14","9999.9"," 0","999.9"," 0"," 40.9","16","  8.9","16"," 12.8","999.9","  91.9","*","  63.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-05","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.0","15","  45.8","14","9999.9"," 0","999.9"," 0"," 50.3","15","  8.0","15"," 18.8","999.9","  91.9","*","  63.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-06","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  84.5","15","  45.4","14","9999.9"," 0","999.9"," 0"," 48.0","15","  8.8","15"," 11.8","999.9","  92.8","*","  64.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-07","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  81.5","17","  39.4","16","9999.9"," 0","999.9"," 0"," 40.8","17"," 10.8","17"," 24.9"," 31.9","  93.9","*","  68.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-08","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  62.9","16","  35.9","16","9999.9"," 0","999.9"," 0"," 44.1","16"," 13.8","16"," 19.8","999.9","  73.9","*","  45.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-09","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  67.6","17","  32.2","15","9999.9"," 0","999.9"," 0"," 49.7","17","  8.1","17"," 14.0","999.9","  86.0","*","  47.8","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-10","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  79.8","15","  37.6","14","9999.9"," 0","999.9"," 0"," 51.0","15","  8.3","15"," 15.0","999.9","  88.9","*","  59.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-11","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  71.1","17","  38.2","15","9999.9"," 0","999.9"," 0"," 51.2","17"," 11.0","17"," 15.9","999.9","  90.0","*","  55.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-12","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  73.2","13","  38.0","12","9999.9"," 0","999.9"," 0"," 56.9","13","  7.0","13","  9.9","999.9","  86.0","*","  52.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-13","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  68.5","14","  30.1","13","9999.9"," 0","999.9"," 0"," 55.7","14"," 10.4","14"," 22.0","999.9","  86.0","*","  50.0","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-14","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  66.7","15","  29.7","15","9999.9"," 0","999.9"," 0"," 50.0","15","  6.7","15","  9.9","999.9","  81.9","*","  45.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-15","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.7","14","  39.5","12","9999.9"," 0","999.9"," 0"," 48.2","14","  4.7","14","999.9","999.9","  90.9","*","  56.8","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-16","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  79.7","12","  44.9","10","9999.9"," 0","999.9"," 0"," 40.4","12","  8.0","12"," 12.8","999.9","  91.9","*","  61.9","*"," 0.00","C","999.9","000010"
"72586699999","1995-08-17","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  68.9","11","  45.5","10","9999.9"," 0","999.9"," 0"," 33.2","11"," 13.6","11"," 23.9","999.9","  83.8","*","  55.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-18","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  62.8","11","  29.7","10","9999.9"," 0","999.9"," 0"," 48.6","11"," 10.4","11"," 17.9","999.9","  72.0","*","  45.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-20","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  65.9"," 6","  36.7"," 6","9999.9"," 0","999.9"," 0"," 48.3"," 6","  7.8"," 6","  9.9","999.9","  77.9","*","  52.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-22","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  77.2"," 4","  56.9"," 4","9999.9"," 0","999.9"," 0"," 40.0"," 4","  5.7"," 4"," 14.0","999.9","  82.9","*","  72.0","*","99.99"," ","999.9","010010"
"72586699999","1995-08-23","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  69.6"," 6","9999.9"," 0","9999.9"," 0","999.9"," 0"," 26.7"," 6"," 13.5"," 5"," 24.9","999.9","  77.9","*","  65.8","*"," 0.00","H","999.9","010010"
"72586699999","1995-08-24","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  67.6"," 4","  55.9"," 4","9999.9"," 0","999.9"," 0"," 38.8"," 4","  7.4"," 4"," 10.9","999.9","  73.9","*","  63.9","*"," 0.00","I","999.9","000000"
"72586699999","1995-08-25","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  72.9","10","  49.1","10","9999.9"," 0","999.9"," 0"," 29.5","10","  6.7"," 9","  8.9","999.9","  81.9","*","  57.9","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-26","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  73.3","14","  45.8","13","9999.9"," 0","999.9"," 0"," 32.5","14","  8.8","14"," 11.8","999.9","  84.9","*","  59.0","*"," 0.00","C","999.9","000000"
"72586699999","1995-08-27","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  71.3"," 6","  36.7"," 6","9999.9"," 0","999.9"," 0"," 41.7"," 6","  7.1"," 6","  9.9","999.9","  86.0","*","  55.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-28","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  73.4"," 7","  36.1"," 7","9999.9"," 0","999.9"," 0"," 32.9"," 7","  9.5"," 7"," 11.8","999.9","  88.0","*","  55.9","*"," 0.00","B","999.9","000000"
"72586699999","1995-08-29","42.483","-114.483","1265.0","JOSLIN FIELD MAGIC VA, ID US","  71.9"," 8","  33.4"," 7","9999.9"," 0","999.9"," 0"," 40.6"," 8"," 10.0"," 8"," 14.0","999.9","  86.9","*","  54.9","*"," 0.00","B","999.9","000000"
